node_id,betweenness_ego,closeness_ego,delta_clustering_ego,delta_diameter_ego,n_components_no_self_ego,delta_density_ego,betweenness_centrality,closeness_centrality,same_community@0.01,n_neighboring_communities@0.01,same_community@0.45,n_neighboring_communities@0.45,same_community@0.90,n_neighboring_communities@0.90,same_community@1.34,n_neighboring_communities@1.34,same_community@1.78,n_neighboring_communities@1.78,same_community@2.23,n_neighboring_communities@2.23,same_community@2.67,n_neighboring_communities@2.67,same_community@3.11,n_neighboring_communities@3.11,same_community@3.56,n_neighboring_communities@3.56,same_community@4.00,n_neighboring_communities@4.00,mean_same,mean_neighboring,percentile_same_10,percentile_neighboring_10,percentile_same_25,percentile_neighboring_25,percentile_same_75,percentile_neighboring_75,percentile_same_90,percentile_neighboring_90
87637,0.1666666666666666,1.0,-0.8333333333333333,0,1,-0.1666666666666667,3.701231325694697e-05,0.157514362578738,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87679,0.1666666666666666,1.0,-0.8333333333333333,0,1,-0.1666666666666667,3.902579624457183e-05,0.1789181789855551,1.0,1,0.6666666666666666,2,1.0,1,0.6666666666666666,2,1.0,1,1.0,1,1.0,1,0.6666666666666666,2,1.0,1,1.0,1,0.9,1.3,0.6666666666666666,1.0,0.75,1.0,1.0,1.75,1.0,2.0
87680,0.0,1.0,-1.0,0,1,0.0,0.0,0.1574644214365126,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88599,0.0,1.0,-1.0,0,1,0.0,0.0,0.1574644214365126,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88653,0.0,1.0,-1.0,0,1,0.0,0.0,0.1575119837107859,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88654,0.0,1.0,-1.0,0,1,0.0,0.0,0.1575119837107859,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74906,0.8333333333333333,1.0,-0.4333333333333333,3,3,-0.3333333333333333,0.0001945652432872,0.1727138490614709,1.0,1,0.75,2,1.0,1,0.5,3,0.5,3,0.75,2,0.5,3,0.75,2,0.75,2,1.0,1,0.75,2.0,0.5,1.0,0.5625,1.25,0.9375,2.75,1.0,3.0
38353,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1960358349202282,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59865,0.0,1.0,-1.0,0,1,0.0,0.0,0.2117277754202477,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89112,0.0,1.0,-1.0,0,1,0.0,0.0,0.2117277754202477,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30271,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1517393172046321,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2706,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1411069716612455,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38530,0.0,1.0,-1.0,0,1,0.0,0.0,0.1411088808083503,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53145,0.0,1.0,-1.0,0,1,0.0,0.0,0.1411088808083503,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68266,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1715095952873866,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69178,0.0,1.0,-1.0,0,1,0.0,0.0,0.1867880666492223,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16212,0.0,1.0,-1.0,0,1,0.0,0.0,0.1905209617738844,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66927,0.0,1.0,-1.0,0,1,0.0,0.0,0.1905209617738844,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68557,0.0,1.0,0.0,0,1,0.0,0.0,0.1956460285402937,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7081,0.0,1.0,0.0,0,1,0.0,0.0,0.1607258204565569,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13643,0.0,1.0,0.0,0,1,0.0,0.0,0.1607258204565569,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14732,0.0,1.0,0.0,0,1,0.0,0.0,0.1607258204565569,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20037,0.0,1.0,0.0,0,1,0.0,0.0,0.1607258204565569,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22134,0.0,1.0,0.0,0,1,0.0,0.0,0.1607258204565569,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50616,0.0,1.0,0.0,0,1,0.0,0.0,0.1607258204565569,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58530,0.0,1.0,0.0,0,1,0.0,0.0,0.1607258204565569,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4755,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1612850613071365,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43619,0.0,1.0,0.0,0,1,0.0,0.0,0.1866810784246076,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76600,0.0,1.0,0.0,0,1,0.0,0.0,0.1866810784246076,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81785,0.0,1.0,0.0,0,1,0.0,0.0,0.1866810784246076,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39240,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1530890614503204,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77716,0.5,1.0,0.05,3,2,-0.1999999999999999,0.0001570230669096,0.1794044533220831,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.75,2,0.975,1.1,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0999999999999996
59796,0.0,1.0,0.0,-1,1,-1.0,0.0,8.392077878482712e-05,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71418,0.0,1.0,0.0,-1,1,-1.0,0.0,8.392077878482712e-05,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11467,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1474342449735083,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47044,0.0,1.0,0.0,-1,1,-1.0,0.0,8.392077878482712e-05,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59931,0.0,1.0,0.0,-1,1,-1.0,0.0,8.392077878482712e-05,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86944,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1756310474281525,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13805,0.0,1.0,-1.0,0,1,0.0,0.0,0.0001678415575696,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78552,0.0,1.0,-1.0,0,1,0.0,0.0,0.0001678415575696,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82313,0.0,1.0,-1.0,0,1,0.0,0.0,0.0001678415575696,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36723,0.0,1.0,0.0,0,1,0.0,0.0,0.2035103514171476,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60351,0.0,1.0,0.0,0,1,0.0,0.0,0.2035103514171476,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63646,0.0,1.0,0.0,0,1,0.0,0.0,0.2035103514171476,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14514,0.0,1.0,0.0,0,1,0.0,0.0,0.1731784419737311,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32915,0.0,1.0,0.0,0,1,0.0,0.0,0.1731784419737311,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43214,0.0,1.0,0.0,0,1,0.0,0.0,0.1731784419737311,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4191,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1960874349369403,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31289,0.0,1.0,-1.0,0,1,0.0,0.0,0.1962867182863323,1.0,1,0.5,2,1.0,1,1.0,1,0.5,2,1.0,1,1.0,1,1.0,1,1.0,1,0.5,2,0.85,1.3,0.5,1.0,0.625,1.0,1.0,1.75,1.0,2.0
52520,0.5,1.0,-0.211111111111111,4,2,-0.1999999999999999,2.9423148155985828e-05,0.1989109623600782,1.0,1,0.8,2,0.8,2,0.8,2,0.6,3,0.8,2,0.8,2,0.8,2,0.6,2,0.8,2,0.7799999999999999,2.0,0.6,1.9,0.8,2.0,0.8,2.0,0.82,2.0999999999999996
49562,0.0,1.0,-1.0,0,1,0.0,0.0,0.1737989049880181,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60610,0.0,1.0,-1.0,0,1,0.0,0.0,0.1737989049880181,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33452,0.0133333333333333,1.0,-0.0190476190476192,0,1,-0.0190476190476189,2.817315276032803e-09,0.1629430919965938,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47797,0.0,1.0,-1.0,0,1,0.0,0.0,0.1629329098034085,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56374,0.0,1.0,0.0,0,1,0.0,0.0,0.1629354552324008,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77712,0.0,1.0,0.0,0,1,0.0,0.0,0.1629405463289898,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46673,0.6666666666666666,1.0,-0.5833333333333334,2,2,-0.3333333333333333,0.0001570230669096,0.1722745042851995,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84829,0.0,1.0,0.0,-1,1,-1.0,0.0,0.159892967581805,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17052,0.0,1.0,0.0,0,1,0.0,0.0,0.1875033437503547,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21353,0.0,1.0,-1.0,0,1,0.0,0.0,0.1872071671559652,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44778,0.0,1.0,0.0,0,1,0.0,0.0,0.1875033437503547,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75101,0.0,1.0,-1.0,0,1,0.0,0.0,0.1874999728431249,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27923,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1961169328587059,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10583,0.0,1.0,-1.0,0,1,0.0,0.0,0.1697813490277553,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11470,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1697785852096041,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15921,0.0,1.0,-1.0,0,1,0.0,0.0,0.1697813490277553,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55669,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1681011313029025,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8079,0.6666666666666666,1.0,-0.5833333333333334,2,2,-0.3333333333333333,0.0001570230669096,0.1599837169153101,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8660,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1366226321023079,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79701,0.0,1.0,-1.0,0,1,0.0,0.0,0.1599812628762115,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19992,0.5,1.0,0.05,3,2,-0.1999999999999999,5.808436074502375e-06,0.162737150315597,1.0,1,1.0,1,0.75,2,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.975,1.1,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0999999999999996
60010,0.0,1.0,-1.0,0,1,0.0,0.0,0.1759480816759899,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28825,0.0,1.0,-1.0,0,1,0.0,0.0,0.1838023807240713,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46585,0.0,1.0,-1.0,0,1,0.0,0.0,0.1838023807240713,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44168,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1730003398703841,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73619,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1730003398703841,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73688,0.0,1.0,-1.0,0,1,0.0,0.0,0.1731640653078414,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3364,1.0,1.0,0.0,1,2,-0.6666666666666666,7.125636937804092e-06,0.1757079786617582,1.0,1,0.5,2,0.5,2,0.5,2,0.5,2,1.0,1,0.5,2,0.5,2,1.0,1,1.0,1,0.7,1.6,0.5,1.0,0.5,1.0,1.0,2.0,1.0,2.0
31797,0.0,1.0,-1.0,0,1,0.0,0.0,0.175761278239033,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16613,0.0,1.0,0.0,0,1,0.0,0.0,0.1681743177474519,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58580,0.0,1.0,0.0,0,1,0.0,0.0,0.1681743177474519,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81761,0.0,1.0,0.0,0,1,0.0,0.0,0.1681743177474519,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46125,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1706676237837666,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31144,0.6,1.0,-0.4682539682539682,5,2,-0.1904761904761905,0.0003140320472429,0.1483506890093734,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35426,0.0,1.0,-1.0,0,1,0.0,0.0,0.1280494357134646,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53149,0.0555555555555555,1.0,-0.0666666666666667,0,1,-0.0666666666666666,1.4086576380164017e-08,0.1483464688062866,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54547,0.0,1.0,-1.0,0,1,0.0,0.0,0.1483422488433012,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80423,0.0,1.0,-1.0,0,1,0.0,0.0,0.1280494357134646,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54484,0.0,1.0,0.0,0,1,0.0,0.0,0.1483401389518402,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35171,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1448621935861156,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61986,1.0,1.0,0.0,1,2,-0.6666666666666666,0.0001570230669096,0.1713996695003365,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15556,0.6666666666666666,1.0,-0.5833333333333334,2,2,-0.3333333333333333,9.343852184695704e-06,0.1623672586079954,1.0,1,1.0,1,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,1.0,1,1.0,1,1.0,1,1.0,1,0.9,1.3,0.6666666666666666,1.0,0.75,1.0,1.0,1.75,1.0,2.0
72025,0.0,1.0,-1.0,0,1,0.0,0.0,0.1595114781816037,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85462,0.0,1.0,-1.0,0,1,0.0,0.0,0.1743159647912617,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10498,0.0,1.0,-1.0,0,1,0.0,0.0,0.1903332084353964,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88689,0.0,1.0,-1.0,0,1,0.0,0.0,0.1903332084353964,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24957,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1697178039677468,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
